ID_ENTIDAD,ENTIDAD,TOTAL_CONSERVACION,PROGRAMA_CONSERVACION
9,CIUDAD DE MEXICO,129436333,Estudios y/o Proyectos 
9,CIUDAD DE MEXICO,109148272,Programa Asociación Público Privada de Conservación
9,CIUDAD DE MEXICO,49970811,Programa Asociación Público Privada de Conservación
9,CIUDAD DE MEXICO,85144638,Programa Asociación Público Privada de Conservación
9,CIUDAD DE MEXICO,24157274,Programa Asociación Público Privada de Conservación
9,CIUDAD DE MEXICO,72732022,Programa Asociación Público Privada de Conservación
9,CIUDAD DE MEXICO,23300706,Programa Asociación Público Privada de Conservación
9,CIUDAD DE MEXICO,89823407,Programa Asociación Público Privada de Conservación
9,CIUDAD DE MEXICO,6153455,Programa Asociación Público Privada de Conservación
9,CIUDAD DE MEXICO,47976165,Programa Asociación Público Privada de Conservación
9,CIUDAD DE MEXICO,28546973,Programa Asociación Público Privada de Conservación
1,AGUASCALIENTES,5529570,Reconstrucción
1,AGUASCALIENTES,4813722,Conservación Periódica
1,AGUASCALIENTES,1611081,Conservación Periódica
1,AGUASCALIENTES,25749999,Conservación Periódica
1,AGUASCALIENTES,29939999,Conservación Periódica
1,AGUASCALIENTES,29939831,Conservación Periódica
1,AGUASCALIENTES,32680351,Conservación Periódica
1,AGUASCALIENTES,11149998,Conservación Periódica
1,AGUASCALIENTES,54280,Conservación Periódica
1,AGUASCALIENTES,139735,Conservación Periódica
1,AGUASCALIENTES,757544,Conservación Periódica
1,AGUASCALIENTES,2424266,Conservación Periódica
1,AGUASCALIENTES,4574551,Conservación Periódica
1,AGUASCALIENTES,5228456,Conservación Periódica
1,AGUASCALIENTES,25285138,Conservación Rutinaria
1,AGUASCALIENTES,6583760,Conservación Rutinaria
1,AGUASCALIENTES,6243336,Conservación Rutinaria
1,AGUASCALIENTES,6098134,Conservación Rutinaria
1,AGUASCALIENTES,6359906,Conservación Rutinaria
1,AGUASCALIENTES,288194,Conservación Rutinaria
1,AGUASCALIENTES,740615,Conservación Rutinaria
1,AGUASCALIENTES,356408,Conservación Rutinaria
1,AGUASCALIENTES,72944,Conservación Rutinaria
1,AGUASCALIENTES,2406653,Conservación Rutinaria
1,AGUASCALIENTES,11937169,Señalamiento
1,AGUASCALIENTES,5114049,Señalamiento
1,AGUASCALIENTES,6823119,Señalamiento
1,AGUASCALIENTES,1610939,Señalamiento
1,AGUASCALIENTES,4594196,Señalamiento
1,AGUASCALIENTES,3732587,Conservación Rutinaria
1,AGUASCALIENTES,3964210,Otros Subprogramas
1,AGUASCALIENTES,2028913,Otros Subprogramas
2,BAJA CALIFORNIA,7783836,Reconstrucción
2,BAJA CALIFORNIA,11255261,Reconstrucción
2,BAJA CALIFORNIA,465702,Reconstrucción
2,BAJA CALIFORNIA,7996962,Conservación Periódica
2,BAJA CALIFORNIA,27430590,Conservación Periódica
2,BAJA CALIFORNIA,23664691,Conservación Periódica
2,BAJA CALIFORNIA,11486904,Conservación Periódica
2,BAJA CALIFORNIA,23363832,Conservación Periódica
2,BAJA CALIFORNIA,24958387,Conservación Periódica
2,BAJA CALIFORNIA,2265758,Conservación Periódica
2,BAJA CALIFORNIA,13788212,Conservación Periódica
2,BAJA CALIFORNIA,9194966,Conservación Periódica
2,BAJA CALIFORNIA,3480315,Conservación Periódica
2,BAJA CALIFORNIA,1496877,Conservación Periódica
2,BAJA CALIFORNIA,1357922,Conservación Periódica
2,BAJA CALIFORNIA,18538510,Conservación Periódica
2,BAJA CALIFORNIA,23024273,Conservación Periódica
2,BAJA CALIFORNIA,4727823,Conservación Periódica
2,BAJA CALIFORNIA,1611691,Conservación Periódica
2,BAJA CALIFORNIA,1134292,Conservación Periódica
2,BAJA CALIFORNIA,1424814,Conservación Periódica
2,BAJA CALIFORNIA,89118774,Conservación Rutinaria
2,BAJA CALIFORNIA,8099448,Conservación Rutinaria
2,BAJA CALIFORNIA,7069306,Conservación Rutinaria
2,BAJA CALIFORNIA,7287796,Conservación Rutinaria
2,BAJA CALIFORNIA,8308328,Conservación Rutinaria
2,BAJA CALIFORNIA,9292515,Conservación Rutinaria
2,BAJA CALIFORNIA,8034510,Conservación Rutinaria
2,BAJA CALIFORNIA,5982806,Conservación Rutinaria
2,BAJA CALIFORNIA,7967951,Conservación Rutinaria
2,BAJA CALIFORNIA,7714387,Conservación Rutinaria
2,BAJA CALIFORNIA,6916853,Conservación Rutinaria
2,BAJA CALIFORNIA,5663360,Conservación Rutinaria
2,BAJA CALIFORNIA,6781508,Conservación Rutinaria
2,BAJA CALIFORNIA,1748675,Conservación Rutinaria
2,BAJA CALIFORNIA,2565116,Conservación Rutinaria
2,BAJA CALIFORNIA,1684232,Conservación Rutinaria
2,BAJA CALIFORNIA,628966,Conservación Rutinaria
2,BAJA CALIFORNIA,297202,Conservación Rutinaria
2,BAJA CALIFORNIA,218962,Conservación Rutinaria
2,BAJA CALIFORNIA,182028,Conservación Rutinaria
2,BAJA CALIFORNIA,6096232,Conservación Rutinaria
2,BAJA CALIFORNIA,6895167,Señalamiento
2,BAJA CALIFORNIA,18151997,Señalamiento
2,BAJA CALIFORNIA,7853632,Señalamiento
2,BAJA CALIFORNIA,6181508,Señalamiento
2,BAJA CALIFORNIA,6895167,Señalamiento
2,BAJA CALIFORNIA,8402368,Señalamiento
2,BAJA CALIFORNIA,7855691,Conservación Rutinaria
2,BAJA CALIFORNIA,43815587,Coparticipación FONDEN
2,BAJA CALIFORNIA,34120876,Coparticipación FONDEN
2,BAJA CALIFORNIA,1625839,Coparticipación FONDEN
2,BAJA CALIFORNIA,3308204,Otros Subprogramas
2,BAJA CALIFORNIA,4863760,Otros Subprogramas
3,BAJA CALIFORNIA SUR,13037318,Reconstrucción
3,BAJA CALIFORNIA SUR,10922959,Reconstrucción
3,BAJA CALIFORNIA SUR,27996339,Conservación Periódica
3,BAJA CALIFORNIA SUR,13233971,Conservación Periódica
3,BAJA CALIFORNIA SUR,3091237,Conservación Periódica
3,BAJA CALIFORNIA SUR,2318428,Conservación Periódica
3,BAJA CALIFORNIA SUR,9273713,Conservación Periódica
3,BAJA CALIFORNIA SUR,11184968,Conservación Periódica
3,BAJA CALIFORNIA SUR,1403218,Conservación Periódica
3,BAJA CALIFORNIA SUR,11225747,Conservación Periódica
3,BAJA CALIFORNIA SUR,8513045,Conservación Periódica
3,BAJA CALIFORNIA SUR,4256522,Conservación Periódica
3,BAJA CALIFORNIA SUR,20981820,Conservación Periódica
3,BAJA CALIFORNIA SUR,9648900,Conservación Periódica
3,BAJA CALIFORNIA SUR,8178757,Conservación Periódica
3,BAJA CALIFORNIA SUR,6670724,Conservación Periódica
3,BAJA CALIFORNIA SUR,7624961,Conservación Periódica
3,BAJA CALIFORNIA SUR,3910003,Conservación Periódica
3,BAJA CALIFORNIA SUR,10614971,Conservación Periódica
3,BAJA CALIFORNIA SUR,7015314,Conservación Periódica
3,BAJA CALIFORNIA SUR,13834467,Conservación Periódica
3,BAJA CALIFORNIA SUR,15765928,Conservación Periódica
3,BAJA CALIFORNIA SUR,4693815,Conservación Periódica
3,BAJA CALIFORNIA SUR,4998544,Conservación Periódica
3,BAJA CALIFORNIA SUR,3438699,Conservación Periódica
3,BAJA CALIFORNIA SUR,3494688,Conservación Periódica
3,BAJA CALIFORNIA SUR,5025844,Conservación Periódica
3,BAJA CALIFORNIA SUR,5695149,Conservación Periódica
3,BAJA CALIFORNIA SUR,101164107,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,14159252,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,12056845,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,9267292,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,11208475,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,11513997,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,14541115,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,12445857,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,9757486,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,6213784,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,4837859,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,4732411,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,7979671,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,1485257,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,115555,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,10218412,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,47874292,Señalamiento
3,BAJA CALIFORNIA SUR,14140407,Señalamiento
3,BAJA CALIFORNIA SUR,12709901,Señalamiento
3,BAJA CALIFORNIA SUR,18235911,Señalamiento
3,BAJA CALIFORNIA SUR,2788071,Señalamiento
3,BAJA CALIFORNIA SUR,8438458,Señalamiento
3,BAJA CALIFORNIA SUR,6521653,Señalamiento
3,BAJA CALIFORNIA SUR,9977442,Señalamiento
3,BAJA CALIFORNIA SUR,10670312,Señalamiento
3,BAJA CALIFORNIA SUR,3893753,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,3697787,Conservación Rutinaria
3,BAJA CALIFORNIA SUR,1165734,Otros Subprogramas
3,BAJA CALIFORNIA SUR,694903,Otros Subprogramas
3,BAJA CALIFORNIA SUR,3810531,Otros Subprogramas
4,CAMPECHE,4574734,Reconstrucción 
4,CAMPECHE,21920476,Conservación Periódica
4,CAMPECHE,25955605,Conservación Periódica
4,CAMPECHE,6694811,Conservación Periódica
4,CAMPECHE,1187261,Conservación Periódica
4,CAMPECHE,25644384,Conservación Periódica
4,CAMPECHE,23052031,Conservación Periódica
4,CAMPECHE,17385317,Conservación Periódica
4,CAMPECHE,17259371,Conservación Periódica
4,CAMPECHE,8527921,Conservación Periódica
4,CAMPECHE,10850000,Conservación Periódica
4,CAMPECHE,5205145,Conservación Periódica
4,CAMPECHE,3702935,Conservación Periódica
4,CAMPECHE,5500000,Conservación Periódica
4,CAMPECHE,5419652,Conservación Periódica
4,CAMPECHE,96678134,Conservación Rutinaria
4,CAMPECHE,13000000,Conservación Rutinaria
4,CAMPECHE,12760775,Conservación Rutinaria
4,CAMPECHE,13250000,Conservación Rutinaria
4,CAMPECHE,9752936,Conservación Rutinaria
4,CAMPECHE,12717458,Conservación Rutinaria
4,CAMPECHE,9656825,Conservación Rutinaria
4,CAMPECHE,12850000,Conservación Rutinaria
4,CAMPECHE,12690138,Conservación Rutinaria
4,CAMPECHE,256757,Conservación Rutinaria
4,CAMPECHE,4850181,Conservación Rutinaria
4,CAMPECHE,42078523,Señalamiento
4,CAMPECHE,12265148,Señalamiento
4,CAMPECHE,14907666,Señalamiento
4,CAMPECHE,14905707,Señalamiento
4,CAMPECHE,3074866,Señalamiento
4,CAMPECHE,8131949,Señalamiento
4,CAMPECHE,8086500,Señalamiento
4,CAMPECHE,5050498,Conservación Rutinaria
4,CAMPECHE,3185679,Otros Subprogramas
4,CAMPECHE,3854343,Otros Subprogramas
4,CAMPECHE,26824789,Programa Asociación Público Privada de Conservación 
5,COAHUILA,0,Reconstrucción 
5,COAHUILA,58654490,Conservación Periódica
5,COAHUILA,55853904,Conservación Periódica
5,COAHUILA,19417024,Conservación Periódica
5,COAHUILA,8488154,Conservación Periódica
5,COAHUILA,3779012,Conservación Periódica
5,COAHUILA,15492992,Conservación Periódica
5,COAHUILA,6865494,Conservación Periódica
5,COAHUILA,16443648,Conservación Periódica
5,COAHUILA,4742208,Conservación Periódica
5,COAHUILA,9437203,Conservación Periódica
5,COAHUILA,5432658,Conservación Periódica
5,COAHUILA,3699537,Conservación Periódica
5,COAHUILA,103400977,Conservación Rutinaria
5,COAHUILA,8520417,Conservación Rutinaria
5,COAHUILA,8403061,Conservación Rutinaria
5,COAHUILA,7799636,Conservación Rutinaria
5,COAHUILA,8698838,Conservación Rutinaria
5,COAHUILA,6565420,Conservación Rutinaria
5,COAHUILA,9700398,Conservación Rutinaria
5,COAHUILA,9654161,Conservación Rutinaria
5,COAHUILA,8249387,Conservación Rutinaria
5,COAHUILA,8930248,Conservación Rutinaria
5,COAHUILA,6913855,Conservación Rutinaria
5,COAHUILA,8801973,Conservación Rutinaria
5,COAHUILA,9783828,Conservación Rutinaria
5,COAHUILA,1379750,Conservación Rutinaria
5,COAHUILA,6032592,Conservación Rutinaria
5,COAHUILA,41999354,Señalamiento
5,COAHUILA,13818900,Señalamiento
5,COAHUILA,12200284,Señalamiento
5,COAHUILA,13093538,Señalamiento
5,COAHUILA,2886630,Señalamiento
5,COAHUILA,10998835,Señalamiento
5,COAHUILA,14544702,Señalamiento
5,COAHUILA,15124942,Señalamiento
5,COAHUILA,4019489,Conservación Rutinaria
5,COAHUILA,4128472,Conservación Rutinaria
5,COAHUILA,509238,Otros Subprogramas
5,COAHUILA,3002166,Otros Subprogramas
5,COAHUILA,2582201,Otros Subprogramas
6,COLIMA,7438709,Reconstrucción
6,COLIMA,13896892,Reconstrucción
6,COLIMA,6092141,Reconstrucción
6,COLIMA,16746356,Reconstrucción
6,COLIMA,6377673,Conservación Periódica
6,COLIMA,14523288,Conservación Periódica
6,COLIMA,10386258,Conservación Periódica
6,COLIMA,25319884,Conservación Periódica
6,COLIMA,10492626,Conservación Periódica
6,COLIMA,40878185,Conservación Periódica
6,COLIMA,8700000,Conservación Periódica
6,COLIMA,6971583,Conservación Periódica
6,COLIMA,4399756,Conservación Periódica
6,COLIMA,26682517,Conservación Rutinaria 
6,COLIMA,10310509,Conservación Rutinaria 
6,COLIMA,7647418,Conservación Rutinaria 
6,COLIMA,8724589,Conservación Rutinaria 
6,COLIMA,2133888,Conservación Rutinaria 
6,COLIMA,8733966,Señalamiento
6,COLIMA,7709226,Señalamiento
6,COLIMA,1024740,Señalamiento
6,COLIMA,4364747,Señalamiento
6,COLIMA,4738969,Señalamiento
6,COLIMA,4182550,Conservación Rutinaria
6,COLIMA,3738543,Otros Subprogramas
6,COLIMA,1271255,Otros Subprogramas
7,CHIAPAS,72008362,Reconstrucción
7,CHIAPAS,2493715,Reconstrucción
7,CHIAPAS,25723544,Reconstrucción
7,CHIAPAS,2792164,Reconstrucción
7,CHIAPAS,4225491,Reconstrucción
7,CHIAPAS,45337,Reconstrucción
7,CHIAPAS,11264957,Conservación Periódica
7,CHIAPAS,10017205,Conservación Periódica
7,CHIAPAS,48811145,Conservación Periódica
7,CHIAPAS,27732248,Conservación Periódica
7,CHIAPAS,15290634,Conservación Periódica
7,CHIAPAS,17456041,Conservación Periódica
7,CHIAPAS,11542390,Conservación Periódica
7,CHIAPAS,9715768,Conservación Periódica
7,CHIAPAS,13517044,Conservación Periódica
7,CHIAPAS,17169667,Conservación Periódica
7,CHIAPAS,17853844,Conservación Periódica
7,CHIAPAS,670492,Conservación Periódica
7,CHIAPAS,1010886,Conservación Periódica
7,CHIAPAS,487010,Conservación Periódica
7,CHIAPAS,587107,Conservación Periódica
7,CHIAPAS,587107,Conservación Periódica
7,CHIAPAS,2367595,Conservación Periódica
7,CHIAPAS,4805608,Conservación Periódica
7,CHIAPAS,3161584,Conservación Periódica
7,CHIAPAS,8062414,Conservación Periódica
7,CHIAPAS,6276042,Conservación Periódica
7,CHIAPAS,7172461,Conservación Periódica
7,CHIAPAS,1934472,Conservación Periódica
7,CHIAPAS,4513768,Conservación Periódica
7,CHIAPAS,8387632,Conservación Periódica
7,CHIAPAS,7894242,Conservación Periódica
7,CHIAPAS,6797238,Conservación Periódica
7,CHIAPAS,2850810,Conservación Periódica
7,CHIAPAS,2544441,Conservación Periódica
7,CHIAPAS,17601366,Conservación Periódica
7,CHIAPAS,7572760,Conservación Periódica
7,CHIAPAS,14788298,Conservación Periódica
7,CHIAPAS,138932977,Conservación Rutinaria
7,CHIAPAS,17412876,Conservación Rutinaria
7,CHIAPAS,15867205,Conservación Rutinaria
7,CHIAPAS,15232273,Conservación Rutinaria
7,CHIAPAS,14263519,Conservación Rutinaria
7,CHIAPAS,11799897,Conservación Rutinaria
7,CHIAPAS,11446391,Conservación Rutinaria
7,CHIAPAS,12207839,Conservación Rutinaria
7,CHIAPAS,10788002,Conservación Rutinaria
7,CHIAPAS,10223649,Conservación Rutinaria
7,CHIAPAS,10297887,Conservación Rutinaria
7,CHIAPAS,9393435,Conservación Rutinaria
7,CHIAPAS,103356,Conservación Rutinaria
7,CHIAPAS,96115,Conservación Rutinaria
7,CHIAPAS,129614,Conservación Rutinaria
7,CHIAPAS,147139,Conservación Rutinaria
7,CHIAPAS,188918,Conservación Rutinaria
7,CHIAPAS,144364,Conservación Rutinaria
7,CHIAPAS,117926,Conservación Rutinaria
7,CHIAPAS,117185,Conservación Rutinaria
7,CHIAPAS,110528,Conservación Rutinaria
7,CHIAPAS,51435,Conservación Rutinaria
7,CHIAPAS,47481,Conservación Rutinaria
7,CHIAPAS,50877,Conservación Rutinaria
7,CHIAPAS,109319,Conservación Rutinaria
7,CHIAPAS,98658,Conservación Rutinaria
7,CHIAPAS,71796,Conservación Rutinaria
7,CHIAPAS,23123,Conservación Rutinaria
7,CHIAPAS,128200,Conservación Rutinaria
7,CHIAPAS,48582,Conservación Rutinaria
7,CHIAPAS,70273,Conservación Rutinaria
7,CHIAPAS,356703,Conservación Rutinaria
7,CHIAPAS,177003,Conservación Rutinaria
7,CHIAPAS,14524124,Conservación Rutinaria
7,CHIAPAS,66800056,Señalamiento
7,CHIAPAS,19193481,Señalamiento
7,CHIAPAS,26032775,Señalamiento
7,CHIAPAS,21573800,Señalamiento
7,CHIAPAS,68826,Señalamiento
7,CHIAPAS,75758,Señalamiento
7,CHIAPAS,19516737,Señalamiento
7,CHIAPAS,16528762,Señalamiento
7,CHIAPAS,16231585,Señalamiento
7,CHIAPAS,4146422,Conservación Rutinaria
7,CHIAPAS,4013294,Conservación Rutinaria
7,CHIAPAS,72474,Conservación Rutinaria
7,CHIAPAS,13112,Conservación Rutinaria
7,CHIAPAS,45779,Conservación Rutinaria
7,CHIAPAS,9755192,Otros Subprogramas
7,CHIAPAS,2307090,Otros Subprogramas
7,CHIAPAS,2442782,Otros Subprogramas
7,CHIAPAS,82836523,Otros Subprogramas
8,CHIHUAHUA,2554024,Reconstrucción
8,CHIHUAHUA,11932927,Reconstrucción
8,CHIHUAHUA,2605345,Reconstrucción
8,CHIHUAHUA,17571976,Conservación Periódica
8,CHIHUAHUA,7407048,Conservación Periódica
8,CHIHUAHUA,7717232,Conservación Periódica
8,CHIHUAHUA,22739900,Conservación Periódica
8,CHIHUAHUA,16592794,Conservación Periódica
8,CHIHUAHUA,13969147,Conservación Periódica
8,CHIHUAHUA,9896243,Conservación Periódica
8,CHIHUAHUA,608158,Conservación Periódica
8,CHIHUAHUA,8879881,Conservación Periódica
8,CHIHUAHUA,16777330,Conservación Periódica
8,CHIHUAHUA,8879949,Conservación Periódica
8,CHIHUAHUA,10622605,Conservación Periódica
8,CHIHUAHUA,9619522,Conservación Periódica
8,CHIHUAHUA,14800806,Conservación Periódica
8,CHIHUAHUA,6355464,Conservación Periódica
8,CHIHUAHUA,6333885,Conservación Periódica
8,CHIHUAHUA,11157569,Conservación Periódica
8,CHIHUAHUA,11218024,Conservación Periódica
8,CHIHUAHUA,5114799,Conservación Periódica
8,CHIHUAHUA,9289901,Conservación Periódica
8,CHIHUAHUA,7235870,Conservación Periódica
8,CHIHUAHUA,7969495,Conservación Periódica
8,CHIHUAHUA,9554200,Conservación Periódica
8,CHIHUAHUA,2886822,Conservación Periódica
8,CHIHUAHUA,3178864,Conservación Periódica
8,CHIHUAHUA,4131808,Conservación Periódica
8,CHIHUAHUA,8999453,Conservación Periódica
8,CHIHUAHUA,186267250,Conservación Rutinaria
8,CHIHUAHUA,10647952,Conservación Rutinaria
8,CHIHUAHUA,8956033,Conservación Rutinaria
8,CHIHUAHUA,7894321,Conservación Rutinaria
8,CHIHUAHUA,9719618,Conservación Rutinaria
8,CHIHUAHUA,8398188,Conservación Rutinaria
8,CHIHUAHUA,7770068,Conservación Rutinaria
8,CHIHUAHUA,10233799,Conservación Rutinaria
8,CHIHUAHUA,9869564,Conservación Rutinaria
8,CHIHUAHUA,9438932,Conservación Rutinaria
8,CHIHUAHUA,7691014,Conservación Rutinaria
8,CHIHUAHUA,8621618,Conservación Rutinaria
8,CHIHUAHUA,10884777,Conservación Rutinaria
8,CHIHUAHUA,11384038,Conservación Rutinaria
8,CHIHUAHUA,9023383,Conservación Rutinaria
8,CHIHUAHUA,9179775,Conservación Rutinaria
8,CHIHUAHUA,8399475,Conservación Rutinaria
8,CHIHUAHUA,8996385,Conservación Rutinaria
8,CHIHUAHUA,10897444,Conservación Rutinaria
8,CHIHUAHUA,7800619,Conservación Rutinaria
8,CHIHUAHUA,10460238,Conservación Rutinaria
8,CHIHUAHUA,0,Conservación Rutinaria
8,CHIHUAHUA,41988478,Señalamiento
8,CHIHUAHUA,12654542,Señalamiento
8,CHIHUAHUA,14969907,Señalamiento
8,CHIHUAHUA,14364027,Señalamiento
8,CHIHUAHUA,8352677,Señalamiento
8,CHIHUAHUA,3365929,Señalamiento
8,CHIHUAHUA,1021536,Señalamiento
8,CHIHUAHUA,8994641,Señalamiento
8,CHIHUAHUA,9309789,Señalamiento
8,CHIHUAHUA,14017989,Señalamiento
8,CHIHUAHUA,4899992,Conservación Rutinaria
8,CHIHUAHUA,3807909,Conservación Rutinaria
8,CHIHUAHUA,6092246,Conservación Rutinaria
8,CHIHUAHUA,0,Otros Subprogramas
8,CHIHUAHUA,3713104,Otros Subprogramas
8,CHIHUAHUA,3997774,Otros Subprogramas
8,CHIHUAHUA,3997207,Otros Subprogramas
10,DURANGO,1577131,Reconstrucción
10,DURANGO,8228219,Reconstrucción
10,DURANGO,7557857,Reconstrucción
10,DURANGO,108098,Reconstrucción
10,DURANGO,22600526,Conservación Periódica
10,DURANGO,848193,Conservación Periódica
10,DURANGO,6185744,Conservación Periódica
10,DURANGO,71142394,Conservación Periódica
10,DURANGO,59906080,Conservación Periódica
10,DURANGO,917286,Conservación Periódica
10,DURANGO,11452020,Conservación Periódica
10,DURANGO,22552066,Conservación Periódica
10,DURANGO,12258108,Conservación Periódica
10,DURANGO,8575943,Conservación Periódica
10,DURANGO,8141298,Conservación Periódica
10,DURANGO,12467089,Conservación Periódica
10,DURANGO,13808225,Conservación Periódica
10,DURANGO,1290993,Conservación Periódica
10,DURANGO,620577,Conservación Periódica
10,DURANGO,7555495,Conservación Periódica
10,DURANGO,3995398,Conservación Periódica
10,DURANGO,5027926,Conservación Periódica
10,DURANGO,1272758,Conservación Periódica
10,DURANGO,2942856,Conservación Periódica
10,DURANGO,2163258,Conservación Periódica
10,DURANGO,355229,Conservación Periódica
10,DURANGO,140161,Conservación Periódica
10,DURANGO,1154664,Conservación Periódica
10,DURANGO,1283080,Conservación Periódica
10,DURANGO,2071246,Conservación Periódica
10,DURANGO,591784,Conservación Periódica
10,DURANGO,295892,Conservación Periódica
10,DURANGO,4366792,Conservación Periódica
10,DURANGO,110849863,Conservación Rutinaria
10,DURANGO,7751839,Conservación Rutinaria
10,DURANGO,8132269,Conservación Rutinaria
10,DURANGO,8334267,Conservación Rutinaria
10,DURANGO,8997766,Conservación Rutinaria
10,DURANGO,8642225,Conservación Rutinaria
10,DURANGO,9138743,Conservación Rutinaria
10,DURANGO,6259152,Conservación Rutinaria
10,DURANGO,6384242,Conservación Rutinaria
10,DURANGO,11458034,Conservación Rutinaria
10,DURANGO,8891195,Conservación Rutinaria
10,DURANGO,8707372,Conservación Rutinaria
10,DURANGO,6897228,Conservación Rutinaria
10,DURANGO,6264450,Conservación Rutinaria
10,DURANGO,4991075,Conservación Rutinaria
10,DURANGO,158083,Conservación Rutinaria
10,DURANGO,347787,Conservación Rutinaria
10,DURANGO,187030,Conservación Rutinaria
10,DURANGO,122899,Conservación Rutinaria
10,DURANGO,88984,Conservación Rutinaria
10,DURANGO,102578,Conservación Rutinaria
10,DURANGO,408025,Conservación Rutinaria
10,DURANGO,125594,Conservación Rutinaria
10,DURANGO,199999,Conservación Rutinaria
10,DURANGO,92540,Conservación Rutinaria
10,DURANGO,97457,Conservación Rutinaria
10,DURANGO,98279,Conservación Rutinaria
10,DURANGO,66434,Conservación Rutinaria
10,DURANGO,213924,Conservación Rutinaria
10,DURANGO,178046,Conservación Rutinaria
10,DURANGO,199999,Conservación Rutinaria
10,DURANGO,157379,Conservación Rutinaria
10,DURANGO,93610,Conservación Rutinaria
10,DURANGO,180789,Conservación Rutinaria
10,DURANGO,159669,Conservación Rutinaria
10,DURANGO,59437,Conservación Rutinaria
10,DURANGO,0,Conservación Rutinaria
10,DURANGO,173728,Conservación Rutinaria
10,DURANGO,199533,Conservación Rutinaria
10,DURANGO,8227793,Conservación Rutinaria
10,DURANGO,19108831,Señalamiento
10,DURANGO,8311165,Señalamiento
10,DURANGO,8830329,Señalamiento
10,DURANGO,1967336,Señalamiento
10,DURANGO,5725752,Señalamiento 
10,DURANGO,6164176,Señalamiento 
10,DURANGO,6139532,Señalamiento 
10,DURANGO,2695150,Señalamiento 
10,DURANGO,5744213,Conservación Rutinaria
10,DURANGO,3707733,Conservación Rutinaria
10,DURANGO,2054158,Otros Subprogramas
10,DURANGO,2938902,Otros Subprogramas
10,DURANGO,2933079,Otros Subprogramas
11,GUANAJUATO,33307190,Reconstrucción
11,GUANAJUATO,7216813,Reconstrucción
11,GUANAJUATO,34740000,Conservación Periódica
11,GUANAJUATO,25836087,Conservación Periódica
11,GUANAJUATO,10665793,Conservación Periódica
11,GUANAJUATO,5849879,Conservación Periódica
11,GUANAJUATO,12496556,Conservación Periódica
11,GUANAJUATO,55882075,Conservación Periódica
11,GUANAJUATO,12075935,Conservación Periódica
11,GUANAJUATO,45096028,Conservación Periódica
11,GUANAJUATO,2301538,Conservación Periódica
11,GUANAJUATO,4899798,Conservación Periódica
11,GUANAJUATO,4891330,Conservación Periódica
11,GUANAJUATO,6766579,Conservación Periódica
11,GUANAJUATO,6291198,Conservación Periódica
11,GUANAJUATO,2022416,Conservación Periódica
11,GUANAJUATO,57993001,Conservación Rutinaria 
11,GUANAJUATO,11336149,Conservación Rutinaria 
11,GUANAJUATO,9866256,Conservación Rutinaria 
11,GUANAJUATO,11491869,Conservación Rutinaria 
11,GUANAJUATO,9429427,Conservación Rutinaria 
11,GUANAJUATO,7126955,Conservación Rutinaria 
11,GUANAJUATO,8742342,Conservación Rutinaria 
11,GUANAJUATO,470620,Conservación Rutinaria 
11,GUANAJUATO,0,Conservación Rutinaria 
11,GUANAJUATO,21773747,Señalamiento
11,GUANAJUATO,6001054,Señalamiento
11,GUANAJUATO,2455323,Señalamiento
11,GUANAJUATO,13317369,Señalamiento
11,GUANAJUATO,3180801,Señalamiento
11,GUANAJUATO,10942454,Señalamiento
11,GUANAJUATO,8410068,Conservación Rutinaria
11,GUANAJUATO,7430057,Otros Subprogramas
11,GUANAJUATO,2820624,Otros Subprogramas
11,GUANAJUATO,502649333,Otros Subprogramas
12,GUERRERO,8997757,Reconstrucción
12,GUERRERO,8864019,Reconstrucción
12,GUERRERO,8045595,Reconstrucción
12,GUERRERO,25064215,Conservación Periódica
12,GUERRERO,14762886,Conservación Periódica
12,GUERRERO,12730063,Conservación Periódica
12,GUERRERO,7929111,Conservación Periódica
12,GUERRERO,14755522,Conservación Periódica
12,GUERRERO,19279509,Conservación Periódica
12,GUERRERO,27215345,Conservación Periódica
12,GUERRERO,23567352,Conservación Periódica
12,GUERRERO,16570013,Conservación Periódica
12,GUERRERO,2719887,Conservación Periódica
12,GUERRERO,8379483,Conservación Periódica
12,GUERRERO,8915000,Conservación Periódica
12,GUERRERO,4592418,Conservación Periódica
12,GUERRERO,9376227,Conservación Periódica
12,GUERRERO,14998110,Conservación Periódica
12,GUERRERO,8455175,Conservación Periódica
12,GUERRERO,1118585,Conservación Periódica
